"blue","green","red","nir","re","swir","vv","vh","dem","ndvi","evi","vvvh","class","bin"
0.0899279117584229,0.0958575680851936,0.0542294196784496,0.115082494914532,0.360477894544601,0.194644287228584,-7.62173271179199,-14.4003190994263,207.919998168945,0.362664878368378,0.199364468455315,-22.5488624572754,4.3,0
0.102128908038139,0.103308565914631,0.0962925776839256,0.133071824908257,0.324302107095718,0.28535121679306,-9.05914974212646,-16.1974391937256,290.514739990234,0.177680298686028,0.10282314568758,-25.8119697570801,32.68,1
0.108544781804085,0.111294269561768,0.101780518889427,0.143937930464745,0.303910732269287,0.2991082072258,-9.79873466491699,-16.0417900085449,217.161315917969,0.19073298573494,0.115771099925041,-26.4499835968018,0,0
0.0973778367042542,0.0976270958781242,0.0759833380579948,0.126682236790657,0.345645248889923,0.244783282279968,-8.70262718200684,-14.674599647522,94.6270904541016,0.256685614585876,0.150377333164215,-23.9700393676758,12.9,0
0.107792131602764,0.114230252802372,0.109964460134506,0.158137559890747,0.34644478559494,0.296826660633087,-8.87318706512451,-15.203052520752,301.253875732422,0.189052313566208,0.121832668781281,-24.6585178375244,21.5,1
0.283486098051071,0.288876056671143,0.305200934410095,0.331414073705673,0.445900768041611,0.473983138799667,-8.00791931152344,-16.4214057922363,661.917785644531,0.0429203622043133,0.0637395307421684,-24.9157390594482,0,0
0.117759257555008,0.114426203072071,0.0944352075457573,0.134259432554245,0.309064984321594,0.251168072223663,-8.21243572235107,-14.7738056182861,93.0833587646484,0.185917973518372,0.133530750870705,-23.5412464141846,2.58,0
0.115781791508198,0.11894852668047,0.115842528641224,0.157292321324348,0.321625143289566,0.312143236398697,-9.78718662261963,-16.0882663726807,84.7325286865234,0.166144445538521,0.110444337129593,-26.4833183288574,0,0
0.100993469357491,0.10050817579031,0.0830746963620186,0.130806818604469,0.353958755731583,0.260785311460495,-7.80628108978271,-14.2181758880615,68.2112808227539,0.244128867983818,0.141376882791519,-22.5710887908936,7.74,0
0.0922831594944,0.0951865762472153,0.054480753839016,0.116227254271507,0.433449238538742,0.201294600963593,-4.99591588973999,-12.0521421432495,296.315673828125,0.366108447313309,0.206278070807457,-17.4584445953369,4.3,0
0.104151621460915,0.107437908649445,0.0850313976407051,0.135834574699402,0.342817544937134,0.251590430736542,-8.54360771179199,-14.8496751785278,62.212272644043,0.241844013333321,0.1503896266222,-23.9675273895264,2.58,0
0.107705123722553,0.106386132538319,0.0835649520158768,0.121657155454159,0.269767820835114,0.238713800907135,-10.2073392868042,-15.6271848678589,81.7719268798828,0.19234573841095,0.11793427169323,-26.4883823394775,0,0
0.0897759422659874,0.0897931605577469,0.060518104583025,0.114507913589478,0.343765944242477,0.211478143930435,-8.78603839874268,-15.2186813354492,120.506904602051,0.313278555870056,0.168940901756287,-24.5784149169922,0,0
0.10887586325407,0.110793732106686,0.100715093314648,0.147666677832603,0.321211487054825,0.311828464269638,-9.04347705841064,-14.6304616928101,87.5929718017578,0.198501825332642,0.128919392824173,-24.2918853759766,2.58,0
0.109486125409603,0.112145781517029,0.0984919220209122,0.144487664103508,0.302119374275208,0.295793294906616,-8.92591571807861,-15.0673007965088,54.5984649658203,0.199204802513123,0.129407048225403,-24.5849075317383,0,0
0.131625801324844,0.142968729138374,0.173582226037979,0.192903682589531,0.290256828069687,0.363050729036331,-9.07400512695312,-16.9972400665283,79.1395950317383,0.0571610890328884,0.0408248230814934,-26.6050987243652,0,0
0.109019294381142,0.110060095787048,0.110353969037533,0.141148507595062,0.248327478766441,0.295272201299667,-8.81349277496338,-16.329273223877,257.769592285156,0.142439544200897,0.0844100266695023,-25.6798133850098,0,0
0.122335821390152,0.127549394965172,0.152326300740242,0.16915288567543,0.293978095054626,0.350165784358978,-10.1692552566528,-18.2361278533936,111.880187988281,0.0569880641996861,0.0379236973822117,-28.9604473114014,0,0
0.106840640306473,0.108703322708607,0.0992659777402878,0.141056403517723,0.342755287885666,0.290895342826843,-9.00432395935059,-15.3931379318237,119.506652832031,0.191357374191284,0.117595613002777,-24.9800453186035,6.88,0
0.120186656713486,0.119499586522579,0.112957864999771,0.139314994215965,0.252264678478241,0.249329283833504,-9.85599136352539,-17.1102809906006,11.1652412414551,0.110620312392712,0.0736743435263634,-27.5430335998535,0,0
0.101203188300133,0.100068405270576,0.0935310274362564,0.128577515482903,0.301253318786621,0.277465581893921,-9.57325553894043,-15.9269857406616,127.643440246582,0.170048356056213,0.0975360423326492,-26.1011619567871,21.5,1
0.119348675012589,0.125149086117744,0.122057147324085,0.162379994988441,0.30108579993248,0.323484033346176,-9.37197494506836,-15.4127960205078,55.2290878295898,0.1507248878479,0.104847468435764,-25.3923530578613,10.32,0
0.107093401253223,0.106996133923531,0.0870754048228264,0.128014966845512,0.298300057649612,0.24997541308403,-7.00910615921021,-13.6538772583008,11.3788776397705,0.194931864738464,0.121871948242188,-21.045747756958,0,0
0.129694193601608,0.138709351420403,0.166073739528656,0.182928040623665,0.279125839471817,0.364634901285172,-10.7301177978516,-18.7375450134277,336.441650390625,0.0509455390274525,0.0359879992902279,-30.0390701293945,0,0
0.112920880317688,0.116320922970772,0.100936457514763,0.146881878376007,0.332070380449295,0.296414941549301,-9.03185939788818,-15.0876445770264,69.813346862793,0.189285278320312,0.128766447305679,-24.7169551849365,0,0
0.124215871095657,0.128963977098465,0.128092259168625,0.160664498806,0.268936008214951,0.322429358959198,-9.93677139282227,-16.5644989013672,76.1777496337891,0.113723300397396,0.0821567177772522,-27.1012630462646,0,0
0.129326924681664,0.127924293279648,0.115355409681797,0.158803343772888,0.346127092838287,0.309830129146576,-8.62564182281494,-14.6894721984863,88.6999664306641,0.164225518703461,0.125753864645958,-23.9014530181885,10.32,0
0.12159725278616,0.126364022493362,0.122157506644726,0.159552097320557,0.288855522871017,0.305059015750885,-9.60368728637695,-15.9922981262207,83.4225692749023,0.139216184616089,0.0978869125247002,-26.1929931640625,0,0
0.254803687334061,0.254344284534454,0.249609008431435,0.282774269580841,0.438806980848312,0.396709948778152,-8.48697090148926,-14.7494659423828,98.4142532348633,0.0834745466709137,0.0992794036865234,-23.8102703094482,3.44,0
0.196548670530319,0.192509368062019,0.194781839847565,0.222016155719757,0.380891263484955,0.323871821165085,-8.66698455810547,-14.6467561721802,74.7891464233398,0.0779112204909325,0.0776159316301346,-23.9043827056885,12.9,0
0.359212636947632,0.360442250967026,0.375355243682861,0.392242163419724,0.502186477184296,0.470948398113251,-8.80776786804199,-15.0769281387329,198.652725219727,0.0241170115768909,0.0359445251524448,-24.4609622955322,0,0
0.126608908176422,0.130764111876488,0.139268666505814,0.15949085354805,0.295291811227798,0.310653030872345,-9.77622032165527,-17.1103973388672,83.0837783813477,0.0713685899972916,0.0502649508416653,-27.4541931152344,0,0
0.120299249887466,0.128633737564087,0.147485196590424,0.174234539270401,0.290898323059082,0.366353780031204,-9.4486722946167,-17.1309070587158,320.069000244141,0.0912331268191338,0.0615856237709522,-27.1287994384766,0,0
0.115224979817867,0.118879206478596,0.112138040363789,0.153680518269539,0.28624951839447,0.313736945390701,-9.39644908905029,-15.8476848602295,77.9138107299805,0.162307560443878,0.110457547008991,-25.8374481201172,0,0
0.282781362533569,0.270662099123001,0.265796095132828,0.279435843229294,0.399103432893753,0.372548758983612,-9.00860977172852,-15.9770565032959,280.71630859375,0.0436574853956699,0.0452571734786034,-25.5483283996582,5.16,0
0.128686979413033,0.134385138750076,0.156943753361702,0.178863227367401,0.310503453016281,0.396023243665695,-9.48319435119629,-17.5946769714355,272.591369628906,0.0680145025253296,0.0485332459211349,-27.6163959503174,0,0
0.124477818608284,0.128347158432007,0.138062298297882,0.165969982743263,0.232982128858566,0.312112212181091,-10.7830171585083,-17.4127922058105,82.3555221557617,0.095059409737587,0.0672286227345467,-28.8153877258301,0,0
0.0935565605759621,0.0931937023997307,0.0565083026885986,0.108929425477982,0.357101112604141,0.185907915234566,-6.85863256454468,-13.4911308288574,260.578247070312,0.319213837385178,0.175888761878014,-20.8570938110352,0,0
0.207071855664253,0.204153418540955,0.19450606405735,0.225359737873077,0.383797317743301,0.357953101396561,-9.48051834106445,-15.7986125946045,151.466049194336,0.0910159572958946,0.0960919409990311,-25.8778095245361,4.3,0
0.1230403855443,0.121632926166058,0.122373856604099,0.140760496258736,0.240305066108704,0.253572404384613,-10.086220741272,-17.7062301635742,11.5637655258179,0.0754895880818367,0.0503493472933769,-28.3619174957275,0,0
0.187080875039101,0.188963651657104,0.19082647562027,0.221224948763847,0.347102373838425,0.32232791185379,-9.27999401092529,-15.7062330245972,102.002685546875,0.0907640233635902,0.0807688236236572,-25.5761051177979,4.3,0
0.119813591241837,0.115195222198963,0.0983961150050163,0.131113931536674,0.262878328561783,0.203048661351204,-9.40274143218994,-15.8035278320312,109.896240234375,0.151814296841621,0.100890815258026,-25.800235748291,0,0
0.096616342663765,0.0982584357261658,0.0752528607845306,0.12136422097683,0.305862486362457,0.229344055056572,-8.86568450927734,-15.0058565139771,201.804336547852,0.25653812289238,0.140670448541641,-24.4598941802979,3.44,0
0.0914713069796562,0.0877194255590439,0.0610947571694851,0.100198082625866,0.327982723712921,0.201441198587418,-8.46804523468018,-14.8954515457153,82.3187866210938,0.259745061397552,0.128511399030685,-23.9317741394043,30.1,1
0.106602996587753,0.109109088778496,0.0841939747333527,0.137234374880791,0.36846449971199,0.272850632667542,-8.68368721008301,-14.904221534729,63.4780540466309,0.244544237852097,0.158543646335602,-24.1693687438965,4.3,0
0.091081902384758,0.0934032872319221,0.0640534982085228,0.11585333943367,0.318113029003143,0.203250765800476,-6.9639687538147,-13.9662771224976,214.516998291016,0.294919848442078,0.159602716565132,-21.4273777008057,3.44,0
0.114222958683968,0.114864908158779,0.10627094656229,0.141369014978409,0.31819874048233,0.275529503822327,-8.4397087097168,-15.192307472229,32.3924522399902,0.156637370586395,0.0987573191523552,-24.1879978179932,6.88,0
0.316489487886429,0.306878954172134,0.31279382109642,0.337445914745331,0.456945300102234,0.454095900058746,-9.32386779785156,-15.3922834396362,82.7960891723633,0.0463988520205021,0.0771766901016235,-25.3220119476318,6.02,0
0.105000227689743,0.111689493060112,0.076628215610981,0.140388295054436,0.374588429927826,0.238212049007416,-8.1870584487915,-14.6108245849609,384.065643310547,0.294973790645599,0.196563795208931,-23.357421875,0,0
0.182668551802635,0.175829410552979,0.159399047493935,0.188930451869965,0.377890080213547,0.286307632923126,-7.55209255218506,-13.95827293396,96.2820892333984,0.113171443343163,0.0986961722373962,-22.0505809783936,11.18,0
0.0942985415458679,0.0969398990273476,0.0763982981443405,0.126194477081299,0.322775810956955,0.231893330812454,-8.94527339935303,-15.0271825790405,227.659851074219,0.267842650413513,0.146845385432243,-24.5657176971436,40.42,1
0.105440683662891,0.104817807674408,0.0887685418128967,0.133702903985977,0.326393932104111,0.268223971128464,-7.05253171920776,-13.9880933761597,52.3194236755371,0.220787763595581,0.134213879704475,-21.5447483062744,10.32,0
0.124182768166065,0.126188740134239,0.118176005780697,0.15707141160965,0.327154099941254,0.296540945768356,-9.08761978149414,-15.2994937896729,76.5970077514648,0.161435917019844,0.108402222394943,-24.9798851013184,6.02,0
0.12602037191391,0.131300285458565,0.132066324353218,0.166824579238892,0.274366766214371,0.328351467847824,-9.57471561431885,-15.5813579559326,17.1575412750244,0.116739124059677,0.0860098451375961,-25.7704048156738,0,0
0.121826805174351,0.121549740433693,0.106099985539913,0.144229128956795,0.320621192455292,0.266468584537506,-9.55375099182129,-16.2234287261963,93.2766494750977,0.1683010160923,0.112870007753372,-26.3654747009277,18.92,1
0.0971890240907669,0.0992350280284882,0.0662930756807327,0.120952062308788,0.342913150787354,0.207701057195663,-8.4943675994873,-15.1378679275513,146.899642944336,0.301225543022156,0.176002487540245,-24.1925888061523,0,0
0.116835430264473,0.115616209805012,0.10650734603405,0.145216792821884,0.327055245637894,0.297111064195633,-9.54955768585205,-15.7433786392212,115.330924987793,0.164346754550934,0.111794658005238,-25.897970199585,6.88,0
0.133815765380859,0.131513997912407,0.122738510370255,0.163296967744827,0.339660435914993,0.318003535270691,-9.63795757293701,-15.8774976730347,82.1161193847656,0.162976920604706,0.129684776067734,-26.1208953857422,3.44,0
0.103546924889088,0.109160132706165,0.0705340728163719,0.132959961891174,0.397008329629898,0.225206539034843,-6.82619714736938,-13.8034811019897,359.304840087891,0.308936774730682,0.200649037957191,-21.1222648620605,4.3,0
0.109080970287323,0.103159040212631,0.0790017545223236,0.116513557732105,0.303557276725769,0.206589847803116,-8.61222362518311,-14.9461898803711,59.7110862731934,0.207200810313225,0.122929856181145,-24.1343574523926,6.88,0
0.110788911581039,0.114250935614109,0.12226702272892,0.149890378117561,0.260018199682236,0.313392490148544,-8.78656959533691,-16.3606414794922,286.026550292969,0.119135737419128,0.0711363777518272,-25.6805000305176,0,0
0.387668907642365,0.387700378894806,0.411575376987457,0.432992994785309,0.521283984184265,0.539679229259491,-9.53669166564941,-15.1850919723511,91.523193359375,0.0277838632464409,0.054007563740015,-25.3494834899902,16.34,1
0.107155345380306,0.103290446102619,0.073993518948555,0.127621710300446,0.353716254234314,0.224128276109695,-8.08579444885254,-14.3496017456055,168.862823486328,0.274697840213776,0.176624953746796,-22.9944267272949,2.58,0
0.244847863912582,0.237777128815651,0.240234658122063,0.262564837932587,0.380340307950974,0.358632117509842,-8.82212734222412,-14.7758312225342,92.7009582519531,0.0558390356600285,0.0685305148363113,-24.1943283081055,17.2,1
0.247070267796516,0.245542243123055,0.251951098442078,0.286039233207703,0.426469892263412,0.417226254940033,-9.54655075073242,-15.6884737014771,89.6730422973633,0.0909263268113136,0.0924569815397263,-25.8422203063965,12.9,0
0.194659844040871,0.20192477107048,0.202541813254356,0.239707916975021,0.386027097702026,0.361042708158493,-8.82331943511963,-15.1735401153564,41.0602760314941,0.0965884551405907,0.0963332802057266,-24.577075958252,5.16,0
0.115449637174606,0.122112803161144,0.117136396467686,0.153052151203156,0.326663196086884,0.298608422279358,-7.17034292221069,-15.2466726303101,145.553894042969,0.148145765066147,0.0965254828333855,-22.885721206665,2.58,0
0.0907592326402664,0.0891523882746696,0.0626439899206161,0.111244849860668,0.316333502531052,0.203679516911507,-8.36865997314453,-14.5405368804932,138.306838989258,0.292102456092834,0.153152838349342,-23.4841613769531,4.3,0
0.0969803780317307,0.0962599962949753,0.0788242891430855,0.125119313597679,0.310915559530258,0.237176641821861,-8.47604656219482,-14.6883239746094,129.993957519531,0.236981868743896,0.135197564959526,-23.7406921386719,3.44,0
0.098044365644455,0.0961274802684784,0.0712492391467094,0.117063425481319,0.339312642812729,0.222836673259735,-8.42452812194824,-14.8253307342529,56.7543792724609,0.256109774112701,0.144443824887276,-23.8169403076172,12.04,0
0.119005270302296,0.117582686245441,0.0940350294113159,0.140966713428497,0.395034402608871,0.262615352869034,-8.20757865905762,-14.5172986984253,88.1014938354492,0.232105776667595,0.147253677248955,-23.2891330718994,6.88,0
0.0943044349551201,0.0947329476475716,0.0592879503965378,0.11332219094038,0.387401968240738,0.199000462889671,-6.07741403579712,-12.946307182312,243.69548034668,0.318622082471848,0.179092764854431,-19.489315032959,0,0
0.279158592224121,0.277961701154709,0.2805036008358,0.303239077329636,0.430192321538925,0.417674630880356,-9.29802989959717,-15.4980125427246,99.8425521850586,0.0445186421275139,0.0682015120983124,-25.3933906555176,6.88,0
0.125857934355736,0.127414479851723,0.127656638622284,0.155417770147324,0.253921389579773,0.29340660572052,-10.9717111587524,-17.1808757781982,9.36034297943115,0.100808382034302,0.0711388811469078,-28.7911071777344,0,0
0.106034152209759,0.0980471223592758,0.067910723388195,0.11200787872076,0.325199842453003,0.184942007064819,-7.91527891159058,-14.293155670166,270.518646240234,0.256369262933731,0.153528347611427,-22.7541275024414,0,0
0.113521628081799,0.105356216430664,0.108044184744358,0.120929576456547,0.17181558907032,0.254381090402603,-10.9754667282104,-18.1637172698975,50.9601936340332,0.0566823147237301,0.0353305004537106,-29.7434940338135,0,0
0.120102129876614,0.116820439696312,0.121064148843288,0.137379512190819,0.196488231420517,0.275408059358597,-10.5734901428223,-17.6731834411621,7.66429662704468,0.0656668916344643,0.043328370898962,-28.8450508117676,0,0
0.12283256649971,0.124227926135063,0.124552667140961,0.153406649827957,0.27770146727562,0.307256132364273,-8.88444042205811,-15.7833633422852,226.337707519531,0.123019061982632,0.0795168951153755,-25.2283992767334,3.44,0
0.127118423581123,0.126767456531525,0.111139893531799,0.130787342786789,0.235425487160683,0.18133245408535,-9.70611000061035,-17.3167819976807,7.14873456954956,0.107805550098419,0.059914767742157,-27.5752220153809,6.88,0
0.108309596776962,0.10736358165741,0.0776371210813522,0.128250569105148,0.382718294858932,0.219170689582825,-6.47589015960693,-13.2704544067383,352.582153320312,0.257044315338135,0.165764555335045,-20.2329292297363,4.3,0
0.108985841274261,0.10600470751524,0.10587739944458,0.131672546267509,0.228555142879486,0.281030982732773,-10.1540679931641,-16.4405574798584,37.4002151489258,0.111239559948444,0.0689956918358803,-27.2125587463379,3.44,0
0.106798097491264,0.106906667351723,0.103024549782276,0.139111757278442,0.272309124469757,0.260064870119095,-9.36632919311523,-15.6193819046021,83.9851684570312,0.160671696066856,0.0979383438825607,-25.5839614868164,12.9,0
0.117259107530117,0.11689180880785,0.106988079845905,0.138151720166206,0.238886877894402,0.25416225194931,-9.6559534072876,-15.4828042984009,74.419075012207,0.134656652808189,0.089783251285553,-25.7629413604736,0,0
0.124923214316368,0.12171720713377,0.131226107478142,0.150033891201019,0.207320868968964,0.252156138420105,-10.081033706665,-16.7131423950195,91.6400604248047,0.0715429931879044,0.048206701874733,-27.3968315124512,11.18,0
0.109301880002022,0.114451356232166,0.0971452221274376,0.133690357208252,0.277267277240753,0.271509110927582,-9.82799911499023,-15.568657875061,43.7366905212402,0.159817844629288,0.102798670530319,-26.0281887054443,0,0
0.0990704670548439,0.101190090179443,0.0850029066205025,0.133628696203232,0.297495394945145,0.239597573876381,-8.88202381134033,-15.2070436477661,92.9698791503906,0.228222474455833,0.136808261275291,-24.672435760498,7.74,0
0.0927083045244217,0.0925445407629013,0.070790708065033,0.118228830397129,0.248909786343575,0.239557415246964,-8.90258312225342,-15.2587881088257,145.162475585938,0.251983553171158,0.140342801809311,-24.7435894012451,0,0
0.120712399482727,0.124018982052803,0.129759877920151,0.154967159032822,0.249812602996826,0.3033407330513,-9.91561317443848,-15.9386262893677,50.052677154541,0.0922855287790298,0.0627544596791267,-26.4764575958252,0,0
0.105288706719875,0.11520142108202,0.100521355867386,0.157080054283142,0.319480627775192,0.282919675111771,-8.83745002746582,-15.930718421936,851.478637695312,0.220345184206963,0.14589923620224,-25.3221492767334,0,0
0.113556332886219,0.11246170848608,0.103825189173222,0.138426765799522,0.251210361719131,0.240269243717194,-9.98283576965332,-16.0617713928223,85.8660583496094,0.150684848427773,0.0981418043375015,-26.6661777496338,0,0
0.101566083729267,0.0982471778988838,0.0712181702256203,0.0932427644729614,0.132823944091797,0.0781086534261703,-17.314380645752,-24.3678302764893,2.95087146759033,0.135379150509834,0.0728495791554451,-42.3760452270508,0,0
0.103596247732639,0.106369540095329,0.0833942219614983,0.123152337968349,0.311235219240189,0.218834266066551,-8.33654117584229,-15.4924621582031,281.987365722656,0.220003470778465,0.125151127576828,-24.3660163879395,0,0
0.116732336580753,0.106763005256653,0.0919599533081055,0.112828709185123,0.236373990774155,0.183423414826393,-7.07750558853149,-13.6834850311279,6.39808940887451,0.131170973181725,0.0706605315208435,-21.279504776001,17.2,1
0.110179148614407,0.0992244109511375,0.107608214020729,0.115257553756237,0.148648738861084,0.241868779063225,-11.1400575637817,-18.116024017334,9.46533012390137,0.0338719673454762,0.020399572327733,-29.8712272644043,1.72,0
0.100440323352814,0.0984962284564972,0.0871739685535431,0.121803842484951,0.270420551300049,0.238441079854965,-9.87635135650635,-16.3883895874023,35.2917747497559,0.177655249834061,0.100501410663128,-26.8647727966309,12.9,0
0.124356150627136,0.124416947364807,0.135653614997864,0.154177218675613,0.233040764927864,0.307187259197235,-10.7981567382812,-17.6580581665039,5.28970289230347,0.0649661347270012,0.0451168641448021,-29.0680236816406,0,0
0.120373889803886,0.127690136432648,0.132790490984917,0.151854231953621,0.247730389237404,0.285518139600754,-10.8796968460083,-18.2504920959473,9.50765323638916,0.0682349428534508,0.0463394708931446,-29.7254829406738,0,0
0.107270903885365,0.113879047334194,0.101300343871117,0.144561931490898,0.309057176113129,0.281878709793091,-10.4280967712402,-17.7135066986084,199.510147094727,0.177502885460854,0.115186952054501,-28.7306308746338,0,0
0.104264080524445,0.100680001080036,0.0737104862928391,0.113207049667835,0.287793666124344,0.200042709708214,-8.96444129943848,-14.4553384780884,6.58679056167603,0.220659628510475,0.129337280988693,-24.0387916564941,0,0
0.108391091227531,0.111457154154778,0.0902243107557297,0.137288361787796,0.284116804599762,0.281754046678543,-9.41858768463135,-16.4137229919434,52.9682006835938,0.210486307740211,0.137441083788872,-26.4030857086182,0,0
0.112683333456516,0.110041841864586,0.103991866111755,0.130222782492638,0.235802933573723,0.277956694364548,-9.43735980987549,-16.2078437805176,34.3243560791016,0.113577149808407,0.0727862194180489,-26.2307262420654,0,0
0.107774443924427,0.109062522649765,0.0988820865750313,0.135707065463066,0.293869376182556,0.279300510883331,-8.43251895904541,-16.1746349334717,58.9515419006348,0.183152571320534,0.106258608400822,-25.1292858123779,4.3,0
0.0937158167362213,0.0874361619353294,0.0591992773115635,0.0976813137531281,0.215429574251175,0.172641187906265,-8.60376167297363,-14.679388999939,90.497314453125,0.235145643353462,0.126812025904655,-23.8689727783203,0,0
0.134391322731972,0.140095561742783,0.15428264439106,0.165247768163681,0.214613571763039,0.287933140993118,-9.38223361968994,-16.6189498901367,15.1031904220581,0.0357095673680305,0.0260519292205572,-26.5656986236572,0,0
0.114549294114113,0.113102652132511,0.101335644721985,0.121187798678875,0.207220524549484,0.161218762397766,-10.3718767166138,-17.3117980957031,1.4151965379715,0.104320392012596,0.060145765542984,-28.2799777984619,0,0
0.0907851457595825,0.097147598862648,0.0683965608477592,0.129695102572441,0.281253397464752,0.217970952391624,-8.48176383972168,-15.1879577636719,244.83056640625,0.315721124410629,0.180326342582703,-24.2271690368652,0,0
0.101879358291626,0.100960962474346,0.0953651070594788,0.127819329500198,0.24239955842495,0.254590004682541,-9.98614692687988,-16.611795425415,53.9123649597168,0.155260518193245,0.0892614275217056,-27.1989784240723,0,0
0.118219085037708,0.10992880910635,0.108107328414917,0.119717307388783,0.159324243664742,0.214972898364067,-11.2946166992188,-19.9853496551514,2.37789869308472,0.0540125854313374,0.0335117727518082,-31.8403739929199,0,0
0.116524711251259,0.113339513540268,0.111585013568401,0.135634809732437,0.229430377483368,0.249100774526596,-10.3164463043213,-17.7693481445312,3.92621207237244,0.0954381301999092,0.0637991651892662,-28.6673965454102,0,0
0.0899579301476479,0.0880171731114388,0.0605772025883198,0.100405506789684,0.259461879730225,0.14316526055336,-8.33099269866943,-14.3209714889526,7.93421602249146,0.245290622115135,0.126100689172745,-23.2342472076416,3.44,0
0.0985859408974648,0.100242964923382,0.0852902829647064,0.125918209552765,0.271117597818375,0.244972631335258,-8.76789569854736,-15.6465997695923,210.454010009766,0.216603934764862,0.119297578930855,-24.974250793457,0,0
0.131100684404373,0.125688597559929,0.121111147105694,0.142033576965332,0.215340599417686,0.221669688820839,-9.48990631103516,-16.4640407562256,3.54252099990845,0.0987827777862549,0.0655761510133743,-26.5226058959961,0,0
0.107955172657967,0.102374620735645,0.0990257188677788,0.125010550022125,0.229402288794518,0.253951489925385,-9.25329875946045,-15.887393951416,76.5053634643555,0.122603394091129,0.0733667090535164,-25.7206497192383,0,0
0.0932452529668808,0.0939329192042351,0.0766331851482391,0.121737875044346,0.313185960054398,0.225339725613594,-7.96709966659546,-14.5424242019653,211.665863037109,0.237896651029587,0.13081856071949,-23.0556983947754,21.5,1
0.118820376694202,0.113260202109814,0.12546306848526,0.134663492441177,0.232194513082504,0.258674740791321,-11.0759744644165,-17.8698654174805,30.8064823150635,0.0353622920811176,0.0231659505516291,-29.5662002563477,0,0
0.113954693078995,0.123436622321606,0.10715551674366,0.154913753271103,0.324101597070694,0.29317981004715,-8.95393753051758,-15.1257390975952,45.656566619873,0.192093476653099,0.131369441747665,-24.6715831756592,0,0
0.104253552854061,0.100467294454575,0.086093358695507,0.123038552701473,0.289621651172638,0.212599352002144,-9.09758186340332,-15.2107601165771,156.458221435547,0.18495312333107,0.110406316816807,-24.9057006835938,8.6,0
